Binomial,Year,cwl,Body_mass.g.,Bill_width.mm.,Longitude_decimal_degrees,Latitude_decimal_degrees
Habia_rubica,2015,90,36,,-46.340917,-23.855861
Habia_rubica,2008,94,38,7.7,-48.054843,-20.091019
Habia_rubica,2006,,35,,-47.443783,-23.867903
Habia_rubica,2016,98,,,-47.253177,-24.086093
Habia_rubica,2018,98,36,8.5,-49.402289,-22.529975
Habia_rubica,2008,95,,8.57,-48.054843,-20.091019
Habia_rubica,2000,,34.5,9,-48.416666,-24.316666
Habia_rubica,2017,,,,-47.253177,-24.086093
Habia_rubica,1999,,35.5,,-48.364722,-24.304722
Habia_rubica,2013,95,25,9.5,-49.076722,-22.775
Habia_rubica,2012,,28,,-47.59842,-22.21617
Habia_rubica,2017,,32,,-47.253177,-24.086093
Habia_rubica,2013,,37.5,,-47.949986,-24.16386
Habia_rubica,2016,94.05,39,,-48.673307,-25.289552
Habia_rubica,2013,98,37,10.6,-47.949986,-24.16386
Habia_rubica,2017,,31,,-47.198404,-24.045634
Habia_rubica,2012,85,31,,-49.405145,-28.599546
Habia_rubica,2006,,33,,-47.452334,-23.920014
Habia_rubica,2000,,37.9,11.4,-48.416666,-24.316666
Habia_rubica,2017,93,33,,-49.412429,-28.713794
Habia_rubica,2016,,,,-47.245302,-24.06865
Habia_rubica,2005,97,35,,-47.684,-23.915
Habia_rubica,2013,85,33,,-49.671408,-28.649798
Habia_rubica,2009,95,,7.75,-48.054843,-20.091019
Habia_rubica,2006,,40,,-47.436016,-23.880844
Habia_rubica,2013,90,34,,-49.671408,-28.649798
Habia_rubica,2016,96,36,8.9,-49.076722,-22.775
Habia_rubica,2013,89,34,,-49.671408,-28.649798
Habia_rubica,2015,,32,,-47.198404,-24.045634
Habia_rubica,2012,,28,,-50.6967,-24.1431
Habia_rubica,2016,98,,,-47.245302,-24.06865
Habia_rubica,2013,91,27,8.9,-49.076722,-22.775
Habia_rubica,2006,,34,,-51.97104,-23.876274
Habia_rubica,2015,91,31,10.3,-49.402289,-22.529975
Habia_rubica,2015,,33.5,,-47.253177,-24.086093
Habia_rubica,2000,,36,10.5,-48.416666,-24.316666
Habia_rubica,2016,90,34,10,-49.076722,-22.775
Habia_rubica,2005,,28,,-47.480162,-23.913781
Habia_rubica,1999,98,34,,-47.841667,-21.971667
Habia_rubica,2016,100,,,-47.245302,-24.06865
Habia_rubica,2010,89,32,9.9,-50.6973,-24.1445
Habia_rubica,2006,,35,,-47.436016,-23.880844
Habia_rubica,2006,,39,,-47.377344,-23.957743
Habia_rubica,2000,,36,,-48.416666,-24.316666
Habia_rubica,2000,,35,8.5,-48.416666,-24.316666
Habia_rubica,2001,96.4,35,10.3,-48.812205,-27.768275
Habia_rubica,2006,,37,,-47.46575,-23.903054
Habia_rubica,2013,91,60.5,,-47.012778,-23.964444
Habia_rubica,2006,96,35,,-47.81,-23.95
Habia_rubica,2012,100,37,11.6,-50.6967,-24.1431
Habia_rubica,2006,,36,,-47.436016,-23.880844
Habia_rubica,2012,86,35,,-50.6967,-24.1431
Habia_rubica,2000,,40,,-48.416666,-24.316666
Habia_rubica,2016,94,36,10.1,-49.076722,-22.775
Habia_rubica,2000,85,35,11.5,-47.931944,-25.096389
Habia_rubica,2015,96,36,,-46.289722,-23.90525
Habia_rubica,2005,85,,,-46.400954,-23.843052
Habia_rubica,2006,,36.5,,-47.452334,-23.920014
Habia_rubica,2007,95.2,37,,-48.541493,-25.587558
Habia_rubica,2006,100,33,,-46.02,-23.039
Habia_rubica,2001,92.1,35,10.2,-48.512518,-27.531353
Habia_rubica,2002,96.6,33,,-44.850694,-23.358056
Habia_rubica,2001,,39,,-48.416666,-24.316666
Habia_rubica,2006,,31,,-47.46575,-23.903054
Habia_rubica,2012,100,39.5,10.9,-47.949986,-24.16386
Habia_rubica,2005,,30,,-47.480162,-23.913781
Habia_rubica,2006,96,,,-47.684,-23.915
Habia_rubica,2013,76,28,10,-50.6967,-24.1431
Habia_rubica,2014,95,52,,-47.012778,-23.964444
Habia_rubica,2014,95.04,36.26,8.4,-48.34105,-25.14759
Habia_rubica,2017,84,36.2,,-48.673631,-25.304749
Habia_rubica,2011,99,33,,-48.498056,-27.475556
Habia_rubica,2016,93,32,10,-49.076722,-22.775
Habia_rubica,2013,95,37.5,11.3,-47.949986,-24.16386
Habia_rubica,2007,87,22,8.08,-48.054843,-20.091019
Habia_rubica,2012,,35,,-50.6967,-24.1431
Habia_rubica,2016,,,,-47.253177,-24.086093
Habia_rubica,2011,95,43,,-48.498056,-27.475556
Habia_rubica,2013,87,33,10.5,-50.6967,-24.1431
Habia_rubica,2016,81.5,33.2,,-48.656101,-25.279147
Habia_rubica,2017,,,,-47.253177,-24.086093
Habia_rubica,2015,,36,,-47.198404,-24.045634
Habia_rubica,2005,,31.5,,-47.446516,-23.833638
Habia_rubica,2005,,35,,-47.480162,-23.913781
Habia_rubica,2010,89,,,-46.016667,-23.033333
Habia_rubica,2016,87,,,-47.245302,-24.06865
Habia_rubica,2012,79,28,,-50.6967,-24.1431
Habia_rubica,2001,,15,,-48.52396,-27.71722
Habia_rubica,2009,86,,8.52,-48.054843,-20.091019
Habia_rubica,2017,87,20,9.5,-49.398056,-22.530694
Habia_rubica,2010,94,35.5,,-48.433333,-23.266667
Habia_rubica,2013,87,34,,-49.671408,-28.649798
Habia_rubica,2013,97,35.5,,-49.671408,-28.649798
Habia_rubica,2014,93,36,,-40.114444,-19.015
Habia_rubica,2013,91,34,,-49.671408,-28.649798
Habia_rubica,2011,91.7,34,,-54.487792,-25.619635
Habia_rubica,2001,86.4,34,10.2,-48.512518,-27.531353
Habia_rubica,2013,90,33,,-49.671408,-28.649798
Habia_rubica,2005,,,,-47.410015,-23.951935
Habia_rubica,2006,100,35.5,,-47.684,-23.915
Habia_rubica,2000,,36,10.5,-48.416666,-24.316666
Habia_rubica,2001,85.4,45,11.6,-48.52396,-27.71722
Habia_rubica,2013,90,32.5,,-47.7,-23.883333
Habia_rubica,2015,82.5,,,-47.198404,-24.045634
Habia_rubica,2006,99,33,7.35,-51.94695,-23.866923
Habia_rubica,2000,,37,,-48.416666,-24.316666
Habia_rubica,2005,98,45,,-43.787333,-22.370933
Habia_rubica,2001,86.2,35,9.4,-48.512518,-27.531353
Habia_rubica,2006,98,36,8.3,-42.575483,-22.417983
Habia_rubica,2005,95.1,,,-46.400954,-23.843052
Habia_rubica,2015,,31,,-47.198404,-24.045634
Habia_rubica,2013,95,34,,-54.487792,-25.619635
Habia_rubica,2012,91,33,8.1,-47.949986,-24.16386
Habia_rubica,2006,97,35,7.2,-51.94695,-23.866923
Habia_rubica,2001,94.2,35,10.2,-48.810668,-27.73223
Habia_rubica,2005,,,,-47.480162,-23.913781
Habia_rubica,2016,100,,,-47.253177,-24.086093
Habia_rubica,2015,,33,,-47.198404,-24.045634
Habia_rubica,2000,,33,10,-48.416666,-24.316666
Habia_rubica,2006,,35,,-47.436016,-23.880844
Habia_rubica,2012,95,39,13.8,-47.949986,-24.16386
Habia_rubica,2017,88,41.5,,-49.412429,-28.713794
Habia_rubica,2005,,,,-47.410015,-23.951935
Habia_rubica,2013,91,54,,-47.012778,-23.964444
Habia_rubica,2006,99,34,7.3,-51.94695,-23.866923
Habia_rubica,2007,,34.5,,-47.405913,-23.96164
Habia_rubica,2005,95,25.5,8.1,-44.120167,-22.990433
Habia_rubica,2005,97,40,8.5,-44.120167,-22.990433
Habia_rubica,2013,98,35,,-49.671408,-28.649798
Habia_rubica,2001,92.9,39,,-48.541493,-25.587558
Habia_rubica,2017,,34,,-47.198404,-24.045634
Habia_rubica,2004,86,39,11,-42.98,-22.41
Habia_rubica,2015,87,34,,-46.369417,-23.842417
Habia_rubica,2001,88.5,36,11.3,-48.810668,-27.73223
Habia_rubica,2017,92,35.4,,-48.673631,-25.304749
Habia_rubica,2006,,36,,-47.377344,-23.957743
Habia_rubica,2003,85,38,,-48.541493,-25.587558
Habia_rubica,2013,90,34,,-49.671408,-28.649798
Habia_rubica,2016,,,,-47.253177,-24.086093
Habia_rubica,2006,87,32,,-47.684,-23.915
Habia_rubica,2006,97,33,,-47.684,-23.915
Habia_rubica,2001,91.1,39,10.7,-48.810668,-27.73223
Habia_rubica,2015,,23,,-47.253177,-24.086093
Habia_rubica,2012,96,39,10.65,-47.949986,-24.16386
Habia_rubica,1999,,39.5,,-48.364722,-24.304722
Habia_rubica,2011,80,30,,-48.498056,-27.475556
Habia_rubica,2012,90.3,33,,-54.487792,-25.619635
Habia_rubica,2006,98,,,-46.400954,-23.843052
Habia_rubica,2004,95,37,7.7,-42.737667,-22.4084
Habia_rubica,2015,,,,-47.253177,-24.086093
Habia_rubica,2016,96,35,9.8,-49.076722,-22.775
Habia_rubica,2013,94,62,,-47.0125,-23.963889
Habia_rubica,2015,85,,,-47.245302,-24.06865
Habia_rubica,2016,90.5,37,,-48.658873,-25.291068
Habia_rubica,2000,,32,,-48.416666,-24.316666
Habia_rubica,2000,,33.5,,-48.416666,-24.316666
Habia_rubica,2005,,34,,-47.446516,-23.833638
Habia_rubica,2017,84.6,33.5,,-48.673631,-25.304749
Habia_rubica,2005,,34,,-47.446516,-23.833638
Habia_rubica,2001,81,23,10.6,-42.38333,-22.5
Habia_rubica,2005,,36.5,,-47.405913,-23.96164
Habia_rubica,1999,96,33,,-47.841667,-21.971667
Habia_rubica,2000,,31.5,10.4,-48.416666,-24.316666
Habia_rubica,2011,,35.5,,-47.67257,-22.5756
Habia_rubica,2000,,39,9.4,-48.416666,-24.316666
Habia_rubica,2006,,36,,-45.982,-23.633
Habia_rubica,2011,85,34,,-48.498056,-27.475556
Habia_rubica,2007,86,35,7.98,-48.054843,-20.091019
Habia_rubica,2005,99,39,,-43.787333,-22.370933
Habia_rubica,2015,90,35,,-51.2525,-23.4425
Habia_rubica,2010,82,33,10.3,-50.6973,-24.1445
Habia_rubica,2012,,34,,-47.60982,-22.292
Habia_rubica,2015,93,36.5,,-47.198404,-24.045634
Habia_rubica,2013,85,35,,-49.671408,-28.649798
Habia_rubica,2015,,,,-47.253177,-24.086093
Habia_rubica,2000,,36,9.7,-48.416666,-24.316666
Habia_rubica,2000,,35,,-48.416666,-24.316666
Habia_rubica,2017,80.8,,,-47.253177,-24.086093
Habia_rubica,2016,97,35,9.9,-49.076722,-22.775
Habia_rubica,2000,,37,10.5,-48.416666,-24.316666
Habia_rubica,2012,,31.25,,-47.60982,-22.292
Habia_rubica,2001,,35,,-48.810668,-27.73223
Habia_rubica,2017,83.65,35.5,,-48.675863,-25.301518
Habia_rubica,2006,95,36,8.3,-42.575483,-22.417983
Habia_rubica,2008,90,32,7.17,-48.054843,-20.091019
Habia_rubica,2010,,,,-48.433333,-23.266667
Habia_rubica,2002,90,,10.7,-42.38333,-22.5
Habia_rubica,2013,89,28,9.7,-49.076722,-22.775
Habia_rubica,2007,101,37,12.5,-35.884722,-9.216667
Habia_rubica,2007,,35,,-47.405913,-23.96164
Habia_rubica,2007,,30.5,,-47.377344,-23.957743
Habia_rubica,2007,96,34,6.98,-48.054843,-20.091019
Habia_rubica,2000,,37.5,10.5,-48.416666,-24.316666
Habia_rubica,2015,90,34,,-46.289722,-23.90525
Habia_rubica,2017,96.35,38.8,,-48.673631,-25.304749
Habia_rubica,2001,,31,,-48.474789,-27.585696
Habia_rubica,2009,98,,7.47,-48.054843,-20.091019
Habia_rubica,2013,90,53,,-47.0125,-23.963889
Habia_rubica,2010,84,33,,-44.607931,-22.452726
Habia_rubica,2012,,34,,-47.60982,-22.292
Habia_rubica,2001,82.7,34,11.5,-48.474789,-27.585696
Habia_rubica,2001,,35,12.3,-48.416666,-24.316666
Habia_rubica,2008,83,30,7.95,-48.054843,-20.091019
Habia_rubica,2013,91,24,,-49.671408,-28.649798
Habia_rubica,2004,96,30,11.3,-42.98,-22.41
Habia_rubica,2013,84,33.5,,-49.671408,-28.649798
Habia_rubica,2013,,36,,-47.949986,-24.16386
Habia_rubica,2001,92.6,36,10.3,-48.512518,-27.531353
Habia_rubica,2011,85,32,,-48.498056,-27.475556
Habia_rubica,2012,90,32,,-49.403256,-28.600583
Habia_rubica,2017,90.65,35.3,,-48.673631,-25.304749
Habia_rubica,2001,,38,,-48.474789,-27.585696
Habia_rubica,2013,86,33,,-49.671408,-28.649798
Habia_rubica,2017,,29,,-47.198404,-24.045634
Habia_rubica,2014,90.98,34.83,8.41,-48.34105,-25.14759
Tachyphonus_cristatus,1996,73,16,6.1,-44.204194,-23.183073
Tachyphonus_cristatus,1997,68.1,15,,-48.422847,-25.356797
Tachyphonus_cristatus,2004,81,17.5,5.9,-44.202778,-23.175
Tachyphonus_cristatus,2001,80,18,5.2,-44.193483,-23.182683
Tachyphonus_cristatus,2013,83,22,,-35.177922,-6.725132
Tachyphonus_cristatus,2011,76.1,17,,-48.541493,-25.587558
Tachyphonus_cristatus,2007,67.7,17,,-48.541493,-25.587558
Tachyphonus_cristatus,2016,,,,-47.245302,-24.06865
Tachyphonus_cristatus,2009,79,21,6.9,-37.052089,-10.531875
Tachyphonus_cristatus,2009,76,20,8.9,-34.973484,-6.550309
Tachyphonus_cristatus,2012,,20,,-35.144167,-6.741389
Tachyphonus_cristatus,2004,68.5,15,,-48.541493,-25.587558
Tachyphonus_cristatus,2004,69.4,15,,-48.541493,-25.587558
Tachyphonus_cristatus,2004,69.4,16,,-48.541493,-25.587558
Tachyphonus_cristatus,2010,72.9,16,,-48.541493,-25.587558
Tachyphonus_cristatus,2012,80,18,,-48.541493,-25.587558
Tachyphonus_cristatus,2011,80,28.5,6.3,-42.033417,-22.424508
Tachyphonus_cristatus,2016,,,,-47.245302,-24.06865
Tachyphonus_cristatus,2017,63.9,14,,-48.67189,-25.311564
Tachyphonus_cristatus,2004,71.3,18,,-48.541493,-25.587558
Tachyphonus_cristatus,2017,67.75,16.1,,-48.67189,-25.311564
Tachyphonus_cristatus,2002,75,20,,-48.541493,-25.587558
Tachyphonus_cristatus,2013,79,20,,-35.144167,-6.741389
Tachyphonus_cristatus,2009,80,21,10.6,-34.973484,-6.550309
Tachyphonus_cristatus,2005,65.4,16,,-48.541493,-25.587558
Tachyphonus_cristatus,2010,74,17,13.3,-35.144167,-6.741389
Tachyphonus_cristatus,2012,83,20,,-35.144167,-6.741389
Tachyphonus_cristatus,2007,70.2,16,,-48.541493,-25.587558
Tachyphonus_cristatus,2014,74.2,16,,-48.541493,-25.587558
Tachyphonus_cristatus,2012,,20,,-35.144167,-6.741389
Tachyphonus_cristatus,2012,73,17,,-35.144167,-6.741389
Tachyphonus_cristatus,2014,71.2,19,,-48.541493,-25.587558
Tachyphonus_cristatus,2003,83.2,21,,-48.541493,-25.587558
Tachyphonus_cristatus,2008,70,17.5,,-38.79888,-12.55468
Tachyphonus_cristatus,2013,80,20,,-35.144167,-6.741389
Tachyphonus_cristatus,2015,76,,,-47.245302,-24.06865
Tachyphonus_cristatus,2007,70.4,16,,-48.541493,-25.587558
Tachyphonus_cristatus,2017,60.9,14.8,,-48.67189,-25.311564
Tachyphonus_cristatus,2013,79,19,,-35.177922,-6.725132
Tachyphonus_cristatus,2006,79,,,-44.202778,-23.175
Tachyphonus_cristatus,1996,77,17.5,,-44.204194,-23.183073
Tachyphonus_cristatus,2004,73.7,17,,-48.541493,-25.587558
Tachyphonus_cristatus,2005,73.1,18,,-48.541493,-25.587558
Tachyphonus_cristatus,2011,,23,,-35.144167,-6.741389
Tachyphonus_cristatus,1997,73.1,13,,-48.422847,-25.356797
Tachyphonus_cristatus,2000,78,29,7.1,-44.202778,-23.175
Tachyphonus_cristatus,2010,81,,,-35.144167,-6.741389
Tachyphonus_cristatus,2013,70,18,,-35.177922,-6.725132
Tachyphonus_cristatus,2015,75,,,-47.245302,-24.06865
Tachyphonus_cristatus,2015,70,18,,-46.289722,-23.90525
Tachyphonus_cristatus,2011,75,20,,-35.144167,-6.741389
Tachyphonus_cristatus,2012,75,20,,-35.144167,-6.741389
Tachyphonus_cristatus,2010,75,17,,-35.144167,-6.741389
Tachyphonus_cristatus,2008,77,19.5,,-38.79888,-12.55468
Tachyphonus_cristatus,2003,74.5,18,,-48.541493,-25.587558
Myrmotherula_axillaris,2004,49,9,3.8,-42.737667,-22.4084
Myrmotherula_axillaris,2012,50.4,,,-40.422417,-20.588056
Myrmotherula_axillaris,1995,52,9.2,,-42.247778,-22.5825
Myrmotherula_axillaris,1995,52,8,,-42.304444,-22.544028
Myrmotherula_axillaris,2008,50,8,,-39.500511,-15.314456
Myrmotherula_axillaris,2017,51.22,8.5,8.23,-39.375253,-15.985593
Myrmotherula_axillaris,2010,51,,,-40.420636,-20.592037
Myrmotherula_axillaris,2010,49,8.5,,-39.500511,-15.314456
Myrmotherula_axillaris,2017,55,8,8.6,-34.9445366915,-7.9938007267
Myrmotherula_axillaris,2015,49,6,5.1,-40.15262778,-19.03415833
Myrmotherula_axillaris,2010,52,8,,-38.79888,-12.55468
Myrmotherula_axillaris,2005,56,8.5,3.7,-44.120167,-22.990433
Myrmotherula_axillaris,2014,46,10,6,-40.15262778,-19.03415833
Myrmotherula_axillaris,2010,51,10,,-35.836134,-9.244383
Myrmotherula_axillaris,2015,52,8.9,3.7,-42.047183,-22.421778
Myrmotherula_axillaris,2008,52,8.5,,-39.500511,-15.314456
Myrmotherula_axillaris,2007,50.5,9,7.7,-35.884722,-9.216667
Myrmotherula_axillaris,2011,,11,,-35.836134,-9.244383
Myrmotherula_axillaris,2014,51,8.2,3.9,-42.047183,-22.421778
Myrmotherula_axillaris,2011,47.4,,,-40.410611,-20.60252
Myrmotherula_axillaris,2011,48.1,,,-40.410252,-20.602917
Myrmotherula_axillaris,2012,49.3,,,-40.423194,-20.595667
Myrmotherula_axillaris,2010,53.3,,,-40.420636,-20.592037
Myrmotherula_axillaris,2015,53,8.6,3.5,-42.047183,-22.421778
Myrmotherula_axillaris,2012,50,9,4.4,-41.646325,-22.26745
Myrmotherula_axillaris,2008,51,9,,-39.500511,-15.314456
Myrmotherula_axillaris,2004,52,9,3.7,-42.737667,-22.4084
Myrmotherula_axillaris,2003,51,7.5,,-41.664975,-22.276078
Myrmotherula_axillaris,2015,51,10,8.7,-34.9418676147,-8.0024407527
Myrmotherula_axillaris,2010,47.7,,,-40.424556,-20.591556
Myrmotherula_axillaris,1995,51,9.2,,-42.247778,-22.5825
Myrmotherula_axillaris,2008,55,9,,-39.500511,-15.314456
Myrmotherula_axillaris,2016,52,9,10.2,-34.9445366915,-7.9938007267
Myrmotherula_axillaris,2011,48.4,,,-40.413521,-20.608861
Myrmotherula_axillaris,2010,,,,-40.423194,-20.595667
Myrmotherula_axillaris,2009,49,9,,-39.500511,-15.314456
Myrmotherula_axillaris,2010,50.1,,,-40.412861,-20.578417
Myrmotherula_axillaris,1995,53,9,,-42.247778,-22.5825
Myrmotherula_axillaris,2011,50,,,-40.429359,-20.622443
Myrmotherula_axillaris,2012,49.2,,,-40.422417,-20.588056
Myrmotherula_axillaris,2017,55,7,8.9,-34.9418676147,-8.0024407527
Myrmotherula_axillaris,2014,57,8,4,-42.047183,-22.421778
Myrmotherula_axillaris,2005,49,8.5,3.4,-44.120167,-22.990433
Myrmotherula_axillaris,2012,50.3,,,-40.422417,-20.588056
Myrmotherula_axillaris,2012,59,9,3.4,-41.646325,-22.26745
Myrmotherula_axillaris,2005,51,8.5,3.5,-44.120167,-22.990433
Myrmotherula_axillaris,2007,50,7,8.4,-35.884722,-9.216667
Myrmotherula_axillaris,2016,50,8,6.3,-34.9418676147,-8.0024407527
Myrmotherula_axillaris,2015,53,9,5.3,-34.9418676147,-8.0024407527
Myrmotherula_axillaris,2015,52,8.2,4.9,-42.047183,-22.421778
Myrmotherula_axillaris,2005,52,8.5,4.6,-42.0464,-22.54815
Myrmotherula_axillaris,2011,49.8,,,-40.410278,-20.602667
Myrmotherula_axillaris,2008,51,9,,-39.500511,-15.314456
Myrmotherula_axillaris,2015,36,9,7,-34.9445366915,-7.9938007267
Myrmotherula_axillaris,2011,49.6,9,,-35.879097,-9.218164
Myrmotherula_axillaris,2010,50,,,-40.416611,-20.588944
Myrmotherula_axillaris,2012,50,,,-40.422417,-20.588056
Myrmotherula_axillaris,2015,55,7,10.1,-34.9532021832,-7.9964573463
Myrmotherula_axillaris,2017,55,8,8.6,-34.9418676147,-8.0024407527
Myrmotherula_axillaris,2010,49.4,,,-40.423528,-20.592528
Myrmotherula_axillaris,2010,51,,,-40.421322,-20.415332
Myrmotherula_axillaris,2011,48,,,-40.410278,-20.602667
Myrmotherula_axillaris,2010,50.8,,,-40.424556,-20.591556
Myrmotherula_axillaris,2007,49.6,9,7.5,-35.884722,-9.216667
Myrmotherula_axillaris,2009,53,8,,-39.500511,-15.314456
Myrmotherula_axillaris,2010,,,,-40.421322,-20.415332
Myrmotherula_axillaris,2010,44,,,-40.421322,-20.415332
Myrmotherula_axillaris,2004,53,8,3.8,-42.737667,-22.4084
Myrmotherula_axillaris,2011,51.7,,,-40.410611,-20.60252
Myrmotherula_axillaris,2005,53,8,3.4,-44.120167,-22.990433
Myrmotherula_axillaris,2016,65,20,10.5,-34.9445366915,-7.9938007267
Myrmotherula_axillaris,2013,42.4,,,-40.422194,-20.596194
Myrmotherula_axillaris,2010,,,,-40.420636,-20.592037
Myrmotherula_axillaris,2012,48.9,9,,-35.879097,-9.218164
Myrmotherula_axillaris,2011,54.2,,,-40.410944,-20.602444
Myrmotherula_axillaris,2012,51,12,3.6,-41.645929,-22.26885
Myrmotherula_axillaris,2007,52,18,7.7,-35.884722,-9.216667
Myrmotherula_axillaris,2010,48.3,,,-40.420636,-20.592037
Myrmotherula_axillaris,2008,55,9.75,,-38.79888,-12.55468
Myrmotherula_axillaris,2015,51,9,4.1,-42.047183,-22.421778
Myrmotherula_axillaris,2010,51,,,-40.420636,-20.592037
Myrmotherula_axillaris,2010,49.1,,,-40.416611,-20.588944
Myrmotherula_axillaris,2012,51,10,4.5,-41.646325,-22.26745
Myrmotherula_axillaris,2014,54,8,5.2,-40.15262778,-19.03415833
Myrmotherula_axillaris,2008,51,8.5,,-39.500511,-15.314456
Myrmotherula_axillaris,2009,53,8,9.6,-37.052089,-10.531875
Myrmotherula_axillaris,2013,49.2,,,-40.422194,-20.596194
Myrmotherula_axillaris,2004,54,8,4,-42.737667,-22.4084
Myrmotherula_axillaris,2016,50,10,7.2,-34.9418676147,-8.0024407527
Myrmotherula_axillaris,2010,50,,,-40.423528,-20.592528
Myrmotherula_axillaris,1996,51,9,,-42.304444,-22.544028
Myrmotherula_axillaris,2011,50,,,-40.413521,-20.608861
Myrmotherula_axillaris,2002,52,8,,-41.664975,-22.276078
Myrmotherula_axillaris,2013,51,,,-40.422194,-20.596194
Myrmotherula_axillaris,2017,54,10,8.3,-34.9418676147,-8.0024407527
Myrmotherula_axillaris,2014,50,9.25,3.8,-42.047183,-22.421778
Myrmotherula_axillaris,2012,46.9,,,-40.421528,-20.595056
Myrmotherula_axillaris,2011,51.8,,,-40.413521,-20.608861
Myrmotherula_axillaris,2015,54,8,8.9,-34.9532021832,-7.9964573463
Myrmotherula_axillaris,2015,52,9.5,4.4,-42.047183,-22.421778
Myrmotherula_axillaris,2012,48.9,8,,-35.879097,-9.218164
Myrmotherula_axillaris,2010,49.9,,,-40.424556,-20.591556
Myrmotherula_axillaris,2010,51.9,,,-40.421322,-20.415332
Myrmotherula_axillaris,2011,54,,,-40.410252,-20.602917
Myrmotherula_axillaris,2014,52,8,3.7,-42.047183,-22.421778
Myrmotherula_axillaris,2015,52,8.1,3.9,-42.047183,-22.421778
Tiaris_fuliginosus,2012,,10.5,,-47.69429,-22.50735
Tiaris_fuliginosus,2002,57,15,,-44.850694,-23.358056
Tiaris_fuliginosus,1997,92.1,34,,-48.422847,-25.356797
Tiaris_fuliginosus,2006,,32,,-49.356283,-25.583954
Tiaris_fuliginosus,2010,61.5,13,,-46.016667,-23.033333
Tiaris_fuliginosus,2002,57.2,12,,-44.850694,-23.358056
Tiaris_fuliginosus,2012,,11.5,,-47.69429,-22.50735
Tiaris_fuliginosus,2012,,14,,-47.59842,-22.21617
Tiaris_fuliginosus,2011,,13,,-47.60982,-22.292
Tiaris_fuliginosus,2010,55,11,12.6,-35.144167,-6.741389
Tiaris_fuliginosus,2010,53,13,,-46.016667,-23.033333
Tiaris_fuliginosus,1998,92.1,39,,-48.422847,-25.356797
Tiaris_fuliginosus,2011,,14.5,,-47.70173,-22.48051
Tiaris_fuliginosus,1997,91.1,33,,-48.422847,-25.356797
Tiaris_fuliginosus,2015,60,13,,-46.289722,-23.90525
Tiaris_fuliginosus,2002,58.7,13,,-44.850694,-23.358056
Tiaris_fuliginosus,2016,63,13,,-49.672487,-22.37698
Tiaris_fuliginosus,2008,62,12,,-39.671433,-14.032333
Tiaris_fuliginosus,2016,40,13,7.8,-47.403056,-23.24
Tiaris_fuliginosus,2012,,14.75,,-47.60982,-22.292
Tiaris_fuliginosus,2015,59,13,7.6,-49.402289,-22.529975
Tiaris_fuliginosus,2006,60,13.5,,-48.46,-23.29
Tiaris_fuliginosus,2011,,13.25,,-47.59842,-22.21617
Tiaris_fuliginosus,2016,40,16,7.4,-47.403056,-23.24
Tiaris_fuliginosus,2016,40,11,7.4,-47.403056,-23.24
Tiaris_fuliginosus,2012,,11.75,,-47.69429,-22.50735
Tiaris_fuliginosus,2008,59,12.25,,-39.671433,-14.032333
Tiaris_fuliginosus,2010,52,13,,-46.016667,-23.033333
Tiaris_fuliginosus,2012,,12,,-47.69429,-22.50735
Tiaris_fuliginosus,2012,,13.5,,-47.60982,-22.292
Tiaris_fuliginosus,2010,58,13,,-46.016667,-23.033333
Tiaris_fuliginosus,2015,60,11,,-46.289722,-23.90525
Tiaris_fuliginosus,2012,,12.5,,-47.69429,-22.50735
Tiaris_fuliginosus,2012,,12.5,,-47.69429,-22.50735
Tiaris_fuliginosus,2012,,12,,-47.69429,-22.50735
Tiaris_fuliginosus,2002,56.8,14,,-44.850694,-23.358056
Tiaris_fuliginosus,2006,,12,,-47.449741,-23.843869
Tiaris_fuliginosus,2011,,13,,-47.60982,-22.292
Tiaris_fuliginosus,2012,,12,,-47.70173,-22.48051
Tiaris_fuliginosus,2012,,13.25,,-47.69429,-22.50735
Tiaris_fuliginosus,2017,,12,8.82,-47.56375,-22.33372
Tiaris_fuliginosus,2016,,13,7.72,-47.5985,-22.21679
Tiaris_fuliginosus,2016,,30,,-47.543972,-22.396028
Tiaris_fuliginosus,2010,51,15,,-46.016667,-23.033333
Tiaris_fuliginosus,2010,64,,,-48.433333,-23.266667
Tiaris_fuliginosus,2011,,14.5,,-47.59842,-22.21617
Tiaris_fuliginosus,2009,55,10,6.18,-50.293748,-20.474071
Tiaris_fuliginosus,2016,40,13,7.6,-47.409444,-23.2475
Tiaris_fuliginosus,2010,,13,,-46.016667,-23.033333
Tiaris_fuliginosus,2009,57,11,,-39.500511,-15.314456
Tiaris_fuliginosus,2012,,12.5,,-47.69429,-22.50735
Tiaris_fuliginosus,2002,60,12,,-44.850694,-23.358056
Tiaris_fuliginosus,2016,42,13,7.1,-47.403056,-23.24
Tiaris_fuliginosus,2011,,13.25,,-47.70173,-22.48051
Tiaris_fuliginosus,2012,,11.5,,-47.69429,-22.50735
Myiothlypis_leucoblephara,2003,68,15.6,,-51.302929,-30.051014
Myiothlypis_leucoblephara,2004,65,18,,-51.302929,-30.051014
Myiothlypis_leucoblephara,2014,66,15,,-49.618889,-28.1525
Myiothlypis_leucoblephara,2002,65,18,,-51.302929,-30.051014
